ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
FT0111,5.272884408157619,5.204428051322429,5.171644888168202,5.1327650155335025,5.089201072040051,5.035763399010018,5.068728366759903,4.690084937347528,5.20207195594094,5.1877832137814215,5.0471256392201385
FT0112,6.008904855357711,5.908599257332756,5.9462841473223245,6.111799595579976,6.125668113981576,6.116193585131828,6.052443586840425,6.746751302190075,4.388349934614183,6.177415440360185,6.091139003927143
FT0113,4.811138825902322,4.795956646228042,4.856145820835015,3.605856183279898,4.690686786095366,4.3954733270951785,4.6868868663458585,,5.051784728750899,4.9099179057228675,4.817941412525185
FT0114,5.014622316172813,4.92983920539058,4.500494359852011,2.8236225525480765,4.851357029494942,4.768384077636737,4.860887690624855,,3.7667833559662003,4.950399702158323,3.1703907785520307
FT0115,6.064235218204099,5.951851795457754,5.979404441399929,5.764951106787062,5.80333534761222,5.879661461097885,5.873884758674572,,5.745442659598125,4.999299291126446,5.683706447556976
FT0116,3.964718018037725,3.713417026656999,3.78294820250428,3.4091850519860083,3.9690595611163704,3.717510296147218,3.1467088077378564,,3.2073505921366054,3.7628533432820817,
FT0117,3.6684382491761354,3.5549624945295917,3.703829610361683,4.347409384797206,4.330498137354795,4.474174238567076,4.506441614443824,3.9903376118105074,4.109166019792824,3.679041835313306,4.321222886020057
FT0118,3.9953168009675393,3.86104445871428,3.645227629008658,3.536328357559617,4.319662564688633,3.512461353944708,3.6066465030370747,,3.967219019008267,3.8999706266895537,3.8888485973092366
FT0119,3.304669048200472,3.3633535614745553,3.3113794112887973,,3.6754714189069513,3.480122763229088,3.6574498832501536,2.7518634902430428,3.2723547671418367,3.4874782883401294,3.3319208536795895
FT0120,6.905283008946239,6.629567643044959,6.6732680010399275,6.852634223140993,6.788577915317708,6.704958675046225,6.236905763085733,6.056795157867747,6.657413161203547,6.406079527420221,6.563593887164392
FT0121,4.3283330700481235,4.198552772995226,4.085662574809068,4.002044286384443,3.9181213339847516,3.9082677689343637,,,,4.198650556818971,4.0934040765243855
FT0122,3.3859257724102396,3.180840543023756,3.8584727019147076,,5.537403025069615,,,3.076875503883493,4.137782750554641,3.962615734934462,3.796268283401745
FT0123,3.921649425639987,3.9267521248431514,4.220100164454838,4.230420685501788,4.217217791558978,4.3576524548875915,4.331070576476524,,4.214711871077139,4.357243948990883,4.266394212074563
FT0124,4.091907194241063,4.556511868063594,4.595330200957725,2.8575762085242755,,,4.336933780645529,,3.310121555136734,4.089059569756845,4.178452469502882
FT0125,3.859455276458184,3.3258515617933533,4.102121018152109,3.578469216958844,3.852809058893908,2.942461988604189,4.058025547178129,,3.574551277634005,3.8163818870084576,3.6263786862547027
FT0126,4.255317584194169,,,4.354744698106397,4.279468282943393,4.354972934184077,4.155108352952778,4.081173961929484,4.409777793491231,,
FT0127,3.8908809720978725,3.91690167913283,3.8341038026959744,4.260693535713165,4.244000947544748,4.3068110830637165,4.3446258994928595,,4.516417638157967,4.486843205004557,4.4147936248466
FT0128,3.709561562495771,4.0505730656121415,4.04788974162578,4.442313206894926,3.9179922654327934,3.603620288844399,3.479692456148753,,4.25445717316744,3.282878184075173,3.1286317063099056
FT0129,4.957534351133859,4.957302694170417,4.822561424790214,,3.7192893778931118,,3.3499495302396887,,3.7075650424197972,2.9052152892176353,3.1581469759369685
FT0130,3.796199918687092,3.344958119263042,4.324857300955069,3.653788608384368,3.597309916507211,,3.834016929133333,,3.7243137485320634,3.813530910949034,
FT0131,3.929605246986921,6.150736034604357,4.933900762731202,3.6197699261367093,6.34345684669101,2.624369903410204,4.958697424620885,5.477396638642352,4.6916264838362345,3.9905637211348526,5.337657651282418
FT0132,4.268639225621883,4.171325492239124,2.8622074567149802,4.095429622061245,4.042723888076114,,4.180364681041178,,4.1936586128732785,4.185743299621961,4.188639189908944
FT0133,3.7261541982887008,3.497247159286169,4.897757204328368,5.481485639675824,4.469645113403586,4.584801109007905,3.904246418349573,4.541953997916497,4.484641246192444,3.7608065123960768,4.169054247012954
FT0134,3.9548400632745424,3.733478373482617,3.683957777862613,3.9768862205213087,3.9833133139497474,,4.069491732046229,,3.908692420833082,4.015510991333531,4.025113121679876
FT0135,5.129126625061299,5.26075171634047,5.256903216844809,5.457840700291639,5.413137940009874,5.673473134695335,5.219158974898914,4.985413746515675,5.355644746549206,5.992245958433899,
FT0136,4.8057451872693004,4.669247051922329,4.033325213534176,4.526564024634872,3.9283301948284284,3.951246704900104,,,4.784743022380719,4.5777476215116915,4.489524494792856
FT0137,4.628772971414626,4.6706402442698725,4.6937425775002515,4.570194033458338,4.58684730021332,,2.8096344669845053,,4.504635340517228,3.048804965246685,4.504589429274228
FT0138,3.7164655018275985,3.1218030041328952,3.555344204243554,4.082598394313405,3.624032259742965,3.9902062528997866,2.65048085604014,5.710826632544936,3.5632793089397867,3.841020941988754,5.330625465982905
FT0139,5.2018191516335515,5.362163728794619,6.21370774409262,4.27882026930342,4.398811419639186,5.429458527975067,,4.821665898163893,6.118394905495898,4.74074121036925,6.027420605799065
FT0140,4.664220382710838,4.760349835575378,4.633534663504112,4.394386334688876,4.384717290996347,4.367978837377201,4.410717866602205,4.251788630641286,4.156255477436284,4.323692641212359,4.310309740921125
FT0141,4.7812691378949665,4.704863726115689,4.764116278293743,4.867276450198792,4.866618649807358,4.968719074475949,4.94715113922323,,5.01468613070044,5.0643739120669125,4.980394735123822
FT0142,3.6908800580517664,4.339748264185073,,3.998861648817576,3.599896432009632,3.41093539857564,,,4.4462055691323545,,4.3622699676086825
FT0143,3.8161043252375735,3.623847392879298,3.7533199900428666,3.794738917955066,3.876910189546438,3.8153047670436915,3.4534010280794973,,3.6202167814578163,3.8852335373528613,3.6348987315535233
FT0144,5.09108610567327,5.1621809955095355,5.078072847771756,5.086765865111727,5.041964668062192,5.125178089932215,4.259728073109585,5.089051383880999,5.18862549369247,5.035223502187557,5.082372050413747
FT0145,6.122964892390172,4.033075695900324,6.0110247880426515,5.992434580020485,5.942723900328838,5.8255762236027095,,5.275430292928739,5.768747635157526,5.3771952168718995,5.440592949005871
