mz,rt,quality,annot_ms1,IGF.Mean,Rapa.Mean,QC.Mean,VC.Mean,ttest.igf_vs_Rapa.meandiff,ttest.igf_vs_VC.meandiff,ttest.rapa_vs_VC.meandiff,ttest.IGF_vs_Rapa.pvalue,ttest.IGF_vs_Rapa.logpvalue,ttest.IGF_vs_VC.pvalue,ttest.IGF_vs_VC.logpvalue,ttest.VC_vs_Rapa.pvalue,ttest.VC_vs_Rapa.logpvalue,ttest.IGF_vs_Rapa.fdr,ttest.IGF_vs_Rapa.logfdr,ttest.Control_vs_Rapa.fdr,ttest.Control_vs_Rapa.logfdr,ttest.IGF_vs_Control.fdr,ttest.IGF_vs_Control.logfdr
570.6073773969122,435.5789999999999,0.8132988214492798,Unknown,3.3206112587669083,3.821042480406317,3.8119707644687786,3.82681908449149,-0.5004312216394089,-0.5062078257245819,-0.005776604085172998,0.08618537685886767,1.0645664150133354,0.08014224364341917,1.0961385033268702,0.974160305317848,0.011369570856059863,0.9029448569380815,0.04433877134624689,0.9956038985944459,0.0019134114459875644,0.8655999289281896,0.06268278789611986
571.0555933167699,486.2514,0.6436070799827576,Unknown,3.497173974787225,3.271271568821931,3.760056899494716,3.3084528623932172,0.22590240596529387,0.18872111239400757,-0.0371812935712863,0.41039056065429896,0.38680263693838424,0.46824739199715415,0.3295246328409236,0.7495659930205085,0.1251901251333009,0.9241583043832847,0.03425362961167624,0.9672527102163735,0.01446004472342278,0.8994679735769128,0.04601429551624951
571.3198708496926,421.2198,0.7031164765357971,Unknown,3.358029722761357,3.3332558474675857,3.544637315539168,3.9834011346615585,0.024773875293771397,-0.6253714119002014,-0.6501452871939728,0.9187903644565026,0.03678356798867205,0.19673478773157166,0.7061188389417199,0.1824643446517307,0.7388219883793364,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.881195617434593,0.0549276714494428
571.7825142412801,330.6719,0.791653037071228,Unknown,3.8599625593302256,4.1941193789516795,4.260888355029948,4.48274110972826,-0.33415681962145394,-0.6227785503980345,-0.2886217307765806,0.6219806959667774,0.20622309403137515,0.3989362571521919,0.39909649122699237,0.3558875897324083,0.4486871561509899,0.9323463019776821,0.030422747406225536,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
572.144964123583,502.4503636363636,0.9642350077629089,Unknown,4.422492655121045,4.237250745567195,4.387780758512254,4.507911607310291,0.18524190955384956,-0.08541895218924633,-0.2706608617430959,0.4691059192952322,0.32872908698241515,0.335062207178289,0.47487455497446096,0.3244079690527264,0.4889084859247651,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.8971514435284977,0.04713423974610384
572.2068390887717,43.71290909090909,0.9323027729988098,"Benzoic acid,2-[[[(4S)-4-carboxy-4-[[4-[[(2,4-diamino-6-pteridinyl)methyl]amino]benzoyl]amino]butyl]amino]carbonyl]-",3.610319883704211,3.932482928961344,4.076834329398594,4.060627766626681,-0.3221630452571329,-0.45030788292246937,-0.12814483766533646,0.415129491086261,0.3818164129450661,0.37047228927905934,0.43124427098631984,0.8110836553371031,0.09093435025539744,0.9241583043832847,0.03425362961167624,0.9706578929929058,0.012933809602688626,0.8971514435284977,0.04713423974610384
572.4820144069301,449.4531,0.8658442497253418,Unknown,3.702582413372619,3.4984205567379636,3.7901124626432425,3.367307149554273,0.20416185663465525,0.33527526381834605,0.1311134071836908,0.4806482137791208,0.31817266730657723,0.3587983912771376,0.44514951284374354,0.6200624495135038,0.2075645683835233,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.8971514435284977,0.04713423974610384
573.1894082378299,283.5770909090909,0.7451061010360718,Unknown,3.1502706352097576,3.3091858787687287,3.6128867534896285,3.240099541706743,-0.15891524355897113,-0.08982890649698527,0.06908633706198586,0.17305270649128018,0.7618216040841748,0.6575079060983282,0.1820990207024874,0.7328794379621999,0.13496746292257025,0.9029448569380815,0.04433877134624689,0.9657248817257065,0.015146578932338109,0.9271385126474756,0.032855378277607275
573.2300195265525,409.707909090909,0.9639127850532532,Austalide C; Toosendanin,4.221684090431594,4.201782525429646,4.206820579444155,4.446469421331607,0.019901565001948285,-0.22478533090001296,-0.24468689590196124,0.9593434515034176,0.01802588460247281,0.007906268508758491,2.1020284404494136,0.5528255158915886,0.2574119201288286,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.4708699143921361,0.3270990573400104
573.9909039998669,303.8723333333334,0.5892490148544312,Cefotetan,2.6055891403782128,2.47576296103646,3.531589639422929,2.831719779623857,0.12982617934175256,-0.22613063924564436,-0.3559568185873969,0.3079800753821662,0.5114773790563053,0.2402479297638036,0.61934034599461,0.11029994101983177,0.9574247197879912,0.9163315901959459,0.03794734103370792,0.9594490591941168,0.017978078665032645,0.8894756286949214,0.050865946926109434
576.3326322820618,275.7502222222222,0.5165032744407654,"PC(2:0/18:1(12Z)-O(9S,10R)); PC(18:1(12Z)-O(9S,10R)/2:0); PC(2:0/18:1(9Z)-O(12,13)); PC(18:1(9Z)-O(12,13)/2:0)",3.6938043026581036,4.121591792007767,4.583274178824423,3.984448754058352,-0.4277874893496638,-0.29064445140024864,0.13714303794941518,0.565001470412432,0.24795042193069533,0.5257969294855674,0.2791819543866898,0.8376892410893337,0.07691706240831045,0.9241583043832847,0.03425362961167624,0.9706578929929058,0.012933809602688626,0.8994679735769128,0.04601429551624951
577.4952001879371,43.509454545454545,0.8608500957489014,Unknown,3.7624340061710604,3.8176102796778792,3.811960244000171,3.4942743588678273,-0.05517627350681886,0.26815964730323305,0.3233359208100519,0.8954314749827346,0.047967643958523494,0.5256602623617931,0.279294852521787,0.18857493442219567,0.7245160346399039,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
578.3243527968409,273.21700000000004,0.7995176911354065,Unknown,4.614197719616529,4.161743463463132,5.0762743009668725,4.041833292287907,0.45245425615339663,0.5723644273286217,0.11991017117522507,0.5248963424254557,0.27992645346538214,0.4459400016061601,0.3507235689205691,0.6951449983020348,0.15792459772005615,0.9241583043832847,0.03425362961167624,0.9652451087533979,0.015362390425789546,0.8994679735769128,0.04601429551624951
578.5915302907945,290.6616363636363,0.8970398306846619,Unknown,3.5578812882898965,3.3588309229024595,3.7277841207901226,3.7203981797300134,0.19905036538743692,-0.16251689144011694,-0.36156725682755386,0.6062501301282119,0.2173481551707796,0.7329088330413845,0.13495004414396594,0.3879068235458084,0.41127258079636764,0.9266773671789275,0.03307144389518607,0.9594490591941168,0.017978078665032645,0.9390571385666272,0.02730798152598717
579.4348150889697,510.04830000000004,0.8626865148544312,Unknown,5.0151434917670965,4.527400084919954,4.461513467664795,4.743002590988493,0.4877434068471427,0.2721409007786031,-0.2156025060685396,0.2619602943481098,0.581764530253894,0.48301004558814975,0.31604383674717795,0.09300618282682722,1.0314881796361732,0.9029448569380815,0.04433877134624689,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
579.6007653258898,355.5103333333334,0.62196284532547,Unknown,3.1644556042150143,3.093247420345968,3.194601787335206,3.2528903369166926,0.07120818386904615,-0.08843473270167834,-0.1596429165707245,0.7711710680622482,0.1128492721765598,0.6572581696812615,0.18226400693260816,0.476107773059582,0.32229472806271525,0.9749150533131455,0.011033223772795548,0.9594490591941168,0.017978078665032645,0.9271385126474756,0.032855378277607275
