ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
ID802,4.312877822804909,4.566625289087973,4.464896636688417,4.263091820054682,4.420404117366646,4.053255941148596,4.394863723170007,4.357000312121858,4.502242226092171,4.508652839830502,4.756411771735762
ID803,,4.124922353225488,4.079479356558082,4.0444799322896925,4.221039852837727,4.080891363597331,4.173621909999486,,,,4.2527598630842345
ID804,4.639304035363017,4.526027662195233,4.44574623482219,4.496124308257002,,4.308896784479153,,4.435990160232739,,,
ID805,4.568738864162399,4.360363758957203,4.474542130782475,4.782079301092639,,,4.746302827457782,4.616790708272282,4.644993765313962,4.607479673917847,4.577467216699937
ID806,4.488856751749559,4.535326966579159,4.466559811507227,4.023216238113676,4.062595644303137,,4.287696317421839,4.306842831150304,4.155363969688671,4.194063573244701,4.252819909229871
ID807,4.334278962370133,,4.16246770946278,4.252263123207756,4.213032896682906,4.092127225053341,4.179536754066758,,,4.166800493466596,4.274231418447148
ID808,4.38438367243152,4.4434293990435165,4.382882875718889,4.594777283663585,4.686799706576046,4.382128756174499,4.489549237545564,4.444870380094663,4.356633803242195,4.315169394826123,4.404041665247302
ID809,4.1292980966469015,4.154464423213635,3.995446613904896,3.882468422924075,3.897422793605385,,4.101478803519142,4.044954080280256,4.259801500198392,4.439265749462299,4.180181469462083
ID810,4.408392736035812,4.3481264118627765,4.432979661440638,4.428209076448048,4.452185703443895,4.382128756174499,4.439660342264609,4.454020433729998,4.394985615955148,4.430044409652455,4.432529186007595
ID811,4.595408883047021,4.496335695308049,4.501732150283432,4.124344336010618,4.2251790508698,,4.468440359705912,4.454020433729998,4.6561603069722,4.591439427062943,4.611351924940015
ID812,7.177938172320411,7.145621820692061,7.184758272993755,7.222793585946254,,7.175445071746468,7.2533713238115,,7.150211644447483,7.22506975927009,
ID813,4.738412539448708,4.485935304117062,4.430113108992432,,3.956986783457263,,4.146384133302622,4.21579589768425,3.905979730381729,,3.979957318198304
ID814,,,,,,,,,3.87238087144815,,
ID815,6.326836363447339,6.318422511889287,6.37072825259054,6.387974546722753,6.399321829631244,6.31303686218962,6.369235961292557,,6.293977503267819,6.370408689351354,6.375562042721163
ID816,5.652885265129455,5.648732551132069,5.670059129307979,5.707842599965381,5.715737787687198,5.655180476553708,5.722716997891055,5.7099351247973225,5.619439007957164,5.694021790512352,5.716444777268138
ID817,4.786685638031068,4.785849418945388,4.821779582300565,4.857839454913808,4.874546504709365,4.793623939265306,4.853267982148897,4.825177194978023,4.769290353401362,4.8281631378752135,4.871008043528476
ID818,4.274532696329584,4.286471854752851,4.3165070265622685,,,,4.240780791682742,4.21579589768425,4.220856511706202,4.280787704019495,4.2908110817173934
ID819,4.91524177976663,4.867588930060915,4.73155162865679,5.027230611237961,4.827347857906467,4.9829498396989305,4.976771376881507,4.874853362480796,4.954118941037886,4.643940515605509,4.994371480087127
ID820,4.488856751749559,4.491298269086727,4.441456051538558,4.075916630817491,4.074229847997039,3.8815480136506872,4.321719433756313,4.323700788288981,4.31565207575798,4.282955229361535,4.46793827185094
ID821,4.548267110370644,4.4672120213634985,4.35636618456637,4.642271790330918,4.443225140863369,4.569322125570006,4.535633740630285,4.445129085818902,4.515526130410354,4.197091894336525,4.557061719611974
ID822,3.97859557640562,4.165166653660436,4.129944084769004,,4.079433873066311,,4.087110390784841,4.0735205359916105,4.174852335151297,4.1221624765941804,4.297274085238999
ID823,4.279864923435252,4.278149097751737,4.249107819676877,,,,,4.148620959303576,4.217234214284479,4.194063573244701,4.22074669416227
ID824,4.748652245969845,4.821492370741196,4.787222740412432,,4.034812331613088,,4.519664485060138,4.529316880506643,4.597189674817806,4.509900475973918,4.653524309329359
ID825,4.578593087121754,4.956312654085722,4.799048570247999,,,,4.412900262918918,4.425239796171795,4.311651120381369,4.203552734753128,4.46448870953895
ID826,,4.190943669560628,4.200114501517113,4.368988733624682,,4.356916993415256,4.439660342264609,4.350973760875863,4.312288446602745,,4.257651156912167
ID827,4.735045941455071,5.168786535101,4.990270079670751,4.225459518995067,4.373180129818627,,4.645500356107811,4.656903404288899,4.5057721749251565,4.46786785530295,4.796483480565679
ID828,4.312877822804909,4.749154197939558,4.590397135365173,,,,4.2570409461982175,4.250897122893674,,,4.396001010888401
ID829,5.035846281699302,5.035572209580387,4.896975361838719,4.463361049062052,4.614048563491359,4.51277993130577,4.878979486718109,4.894176220011037,5.133919289019846,4.995327204332003,4.975715389280022
ID830,4.264928295614355,4.229961856740663,4.105694709388344,,,,4.140970891286161,4.136340453476064,4.384514321732276,4.268483075824726,4.234722262006858
ID831,4.478141984083158,4.508856852083074,4.472043659322175,4.2497785826613885,4.265600385303692,4.144915416426136,4.505613687469404,4.454020433729998,4.446891051577806,4.474549898096647,4.459540687305256
ID832,4.699439718664026,4.669758510159554,4.5464017833418096,4.113899780212424,,,4.519664485060138,4.529316880506643,4.802581701246519,4.696383936445606,4.652375927635533
ID833,4.822729920834641,4.770036614275942,4.767943790199033,4.764500020303333,4.788157403599392,4.631941892126337,4.822743884873632,4.843875963255488,4.845904248768382,4.817591194003658,4.796483480565679
ID834,4.1019139342600255,4.063300869991,4.036655564321014,,,,4.065849189148946,4.172062659367184,4.176191766028354,,4.081837623782846
ID835,4.805275634309772,4.785849418945388,4.826734168402863,4.266595409150981,4.339554909300915,4.036900561568512,4.686058939371439,4.689193429599916,4.7003894861605895,4.74248691563762,4.766991037386234
ID836,4.167945220902908,,4.146212185121798,,,,4.048925794144378,4.108725351075391,4.082058258971131,4.08033065261975,4.06009247233504
ID837,5.39887283319445,5.317358755138716,5.404668609455425,5.490235989214115,5.4998935810025245,5.4351527716572985,5.433210499986621,5.412226528761989,5.528052815977602,4.873585278584606,5.512793720950094
ID838,4.083822772778281,3.92590934628864,4.008898429004959,,3.9072758268061847,,3.978523389278977,,4.075494473538298,4.118295327333676,4.1125949530535735
ID839,4.924887683809877,4.891915166399272,4.956070216569117,5.025119057943309,5.052584985195734,4.993690314929097,4.938811244705041,4.9400280739378335,5.023043060090732,4.458331701447301,5.05680875422912
ID840,4.179473911242353,4.202509617675015,4.305986298232292,3.936348557757812,3.9950249405466263,,4.239557221361481,4.21973300717526,4.36110174498183,4.397264951395059,4.469524886146425
