ID,IGF_1_1_1_Met_PB_06_12_20,IGF_1_2_1_Met_PB_06_12_20,IGF_1_3_1_Met_PB_06_12_20,QC1,QC2,Rapamycin_1_1_Met_PB_6_12_20,Rapamycin_2_1_Met_PB_6_12_20,Rapamycin_3_1_Met_PB_6_12_20,V__Control_1_1_Met_PB_6_12_20,V__Control_2_1_Met_PB_6_12_20,V__Control_3_1_Met_PB_6_12_20
FT0354,5.34691488448437,5.23383569537492,5.23505970930514,5.41318461721187,5.50573783609352,5.47495943812188,5.10018111522609,6.47155532667549,5.23638454625797,5.11606680343461,4.79963885594198
FT0355,4.02674589190309,3.86600659038314,3.9390176884286,3.67387373376746,3.64607272641974,3.39581035274083,3.23769624612933,3.65787491458527,3.61107626410285,3.58349837612673,3.43664736326861
FT0356,4.27678039791896,4.25401400616676,4.40912650711111,4.23665595051235,4.3232985082395,4.31787936117742,4.43196897094004,3.44518702887708,4.10369981743914,4.31549442739191,4.35219796835727
FT0357,3.39507790566925,3.40046340613359,3.32226031736812,3.7877183118402,3.57820305045128,3.56544064962013,3.50816359515927,3.73168446016634,3.62278615898146,3.79052629031685,3.56168028004804
FT0358,4.99121662244639,5.2418352219186,5.24798068753594,5.47064437918919,5.40885122101302,5.71174560545943,5.19666290175931,5.78097217393947,5.30889670730377,6.03033350716536,5.15583962055528
FT0359,4.78819563425645,4.64549451591547,4.64404378807351,4.60692315656528,4.64201605988936,4.57861595684845,4.57094120114898,4.85756681749744,4.83902468263158,4.68253384144707,4.59503348538987
FT0360,6.25284650989673,6.14822039048529,6.19234884988481,6.37732132713395,6.36850690282317,6.29350519927533,6.01240797441196,7.35699213668771,6.08991345755982,5.98769877520548,6.05920532135923
FT0361,4.11755163630775,4.45373949433908,4.46814706551848,4.69732614966654,4.61984125609581,4.91910914220384,4.42835256612159,4.91466729485747,4.53240056805418,5.289333304714,4.42811903002789
FT0362,5.43060567723941,5.35823739266895,5.3815543491881,5.50412030081548,5.54613782129281,5.49456585282687,5.23328417551958,6.44738221102311,5.28524905904754,5.23307505418137,5.25166053440522
FT0363,4.436341673092,3.32330958337743,4.39980235589196,4.61864525334184,4.55097275752646,4.49550169350113,4.19130928429846,5.64239909888224,4.37050437686623,3.50022007761635,3.3889442007502
FT0364,4.3710351380277,4.20049349313458,4.21274630004961,4.37285318862782,4.37359495482232,4.35312735602892,3.84028966582511,4.51390829911387,4.41634873953018,4.16003120936699,4.22782209448679
FT0365,5.11604588574664,5.15832520699171,5.14108813206135,4.99471573551131,4.98854235465471,5.01443077651386,5.00215338787624,4.79884832101775,4.81404696691473,4.93342863283154,4.88339932879656
FT0366,4.87203608028996,4.77210013587717,4.80883751992216,4.95908287829402,4.96856450181709,5.08496681241171,5.05034691830708,5.01731092800322,5.07762021447505,5.14970561120408,5.07558720579869
FT0367,4.62588545470853,4.36096162001888,4.59935585978258,4.78989592643208,4.74178563151754,4.60093364265075,4.48062176237209,5.26342810933809,4.82275312069542,4.85042718296918,4.53603417864095
FT0368,3.98485105032246,3.62275257975182,4.04902675673141,3.97611663151334,3.97175028192162,4.07136809702388,4.027935466072,3.3123350560152,3.92692545418911,3.98555733382008,3.80420453095208
FT0369,4.86254035810426,4.78209838326726,4.85616782280537,4.67721581167401,4.68139737616246,4.44938055007076,4.69706300408611,3.53433636392567,4.8822721304416,4.8430330979444,4.82119711220999
FT0370,4.99318265592885,4.8568182755999,4.90611886631098,4.95062668822606,4.9530531375038,5.00635975259041,5.02186255178118,4.2474535421735,5.0748338156803,5.08039409171403,4.96753679110071
FT0371,4.86022702266328,4.81038028330087,4.89602604672217,4.5411884286106,4.60277265922783,4.01399689671465,4.12427708049622,4.08963244363901,4.20071436443736,4.34656330240748,4.38330198009553
FT0372,5.46445563174009,5.40399347595034,5.42180306645746,5.56833077377928,5.5628483742927,5.60540496704129,5.62312314323053,6.31760196652214,5.51560675730353,5.60877752073649,5.49736054796032
FT0373,5.25746957567518,4.57442844425714,4.63419213303595,4.85884558606016,4.83208526077855,5.09729608714101,4.24922806915592,4.96838588004291,4.7206304828947,4.00547986991372,4.71015345132644
FT0374,4.45989845181415,4.62693323129063,4.63948527525719,4.48093014991049,4.53910259303559,4.46462277700769,4.51194078546616,5.22608808195967,4.41576653712958,4.44362271891514,4.22206728107271
FT0375,4.7332054840812,4.73271541378998,4.74209071777373,4.73595842696107,4.73633154237074,4.70701717199801,4.69992671675092,3.08517274291996,4.60661067019514,4.77089281464548,4.75100565826176
FT0376,3.74226958504623,3.74595268395951,3.87099362331799,4.13511086779005,3.97904370167138,4.00509739969191,3.85236601632421,4.89020531308746,4.14601083025106,4.25316937499332,3.89430872739307
FT0377,4.15915799978437,3.90691660363967,4.24826491846842,4.17373572010897,4.24429715294716,4.1221868499384,3.72500158313508,,4.13663178630764,4.10745307605738,4.09036275839724
FT0378,6.15076601588528,5.83121789226122,6.02916337264443,6.03873949411104,6.02141495345721,5.90312930795143,5.51517884748006,6.03581156833298,5.85718748735458,5.60356765598569,5.5175944560064
FT0379,5.08803786784418,5.10198984133375,5.13824876046912,5.14731284911934,5.11703485691438,5.2081250455757,5.15874054158479,5.99640834854185,5.22730113038804,5.10130019198002,5.19216932802529
FT0380,4.2372845555405,4.2574347012407,4.18326248000897,4.1526076822426,4.11713990395147,4.06558603525393,4.15679390872675,3.94752119830144,4.42914929682049,4.42443363831008,4.32553380079481
FT0381,4.69317500214571,4.64463496910062,4.73294085433409,4.73857576623855,4.71877288218669,4.69449760568676,4.75050719846123,4.78526800350214,4.76707474641668,4.84523528172857,4.7055652981858
FT0382,4.03647551691272,3.90506930557716,4.00175229555687,3.7973484991114,3.74721436615462,3.60557791899864,3.75747494648156,,3.53281756631658,3.45946395296807,3.62241415839663
FT0383,5.22339334727584,4.90639068136982,5.10892497490413,5.14086392076163,5.10180405235489,4.99437680505475,4.78024556037444,5.31898836840815,4.93696537205174,4.90019566312138,4.65984242525255
FT0384,4.46030929534985,4.38275464073941,4.37549929845047,4.36496650171087,4.29327824345292,4.39158974763313,4.53022436018159,5.32439339535926,4.53224865036376,4.41346252712052,4.45590140820574
FT0385,3.32761213631423,3.22110299268162,3.46694082444305,3.83491054632363,4.00877950838276,3.78661427023874,4.05063655414234,3.8475283972176,4.01379609180555,4.12848275965024,3.57116546861572
FT0386,4.90014937067724,4.72336649287802,4.8204021966958,4.87282632642756,4.85644043742147,4.59914684411107,4.38538416715627,4.99608308886826,4.80572283377676,4.4786128524092,4.45590166988822
FT0387,4.57023304428765,4.56476095738457,4.63468791007583,4.39780522312887,4.42094414018574,4.17947871153034,4.11377871694594,3.64577370689772,4.13140714155838,4.15767551454357,4.02748924357412
FT0388,4.02148972691537,3.95095519105237,3.98725245158404,4.1788345378962,4.23814632443254,4.16740054193605,4.21120427594211,4.06072605344227,4.30621583134936,4.40944735551141,4.27381643640944
