
ID,General|All|ID,General|All|rtmed,General|All|mzmed,General|All|annot_ms1,General|All|annot_ms2,General|Extended|mzmin,General|Extended|mzmax,General|Extended|rtmin,General|Extended|rtmax,General|Extended|npeaks,General|Extended|peakidx,General|Extended|ms2spectrum,General|Extended|purity,PCA|All|PC1 (41.6%),PCA|All|PC2 (18.2%),PCA|All|PC3 (9.3%),PCA|All|PC4 (7%),PCA|All|PC5 (6.1%),PCA|All|PC6 (4.5%),Stats|Mean|IGF,Stats|N value|IGF,Stats|Quantile|IGF,Stats|Mean|Rapamycin,Stats|N value|Rapamycin,Stats|Quantile|Rapamycin,Stats|Mean|Control,Stats|N value|Control,Stats|Quantile|Control,ttest|IGF_vs_Rapamycin|pvalue,ttest|IGF_vs_Rapamycin|log.pvalue,ttest|IGF_vs_Rapamycin|fdr,ttest|IGF_vs_Rapamycin|log.fdr,ttest|IGF_vs_Rapamycin|mean.diff,ttest|IGF_vs_Control|pvalue,ttest|IGF_vs_Control|log.pvalue,ttest|IGF_vs_Control|fdr,ttest|IGF_vs_Control|log.fdr,ttest|IGF_vs_Control|mean.diff,ttest|Control_vs_Rapamycin|pvalue,ttest|Control_vs_Rapamycin|log.pvalue,ttest|Control_vs_Rapamycin|fdr,ttest|Control_vs_Rapamycin|log.fdr,ttest|Control_vs_Rapamycin|mean.diff
ID1,FT0001,253.544989648779,57.0347092949172,Acetone;Propanal;Methyloxirane,,57.0344507707481,57.034882169481,252.190308985338,255.095881223948,9,1;4346;5386;6492;7417;8667;9874;11091;12291,,0,0.0232721609158368,0.0142677666156148,0.00567218628520508,0.0328753411339592,-0.0226084095815909,-0.0100613928939748,4.13166088113657,1,0.169117647058824,4.44770615042875,3,0.513071895424837,4.37539915985322,3,0.383169934640523,0.0578383935334186,1.2377837781143,0.135632724016964,0.867635515886269,-0.316045269292175,0.115728491032846,0.936559709543352,0.31408813851289,0.502948464351792,-0.243738278716645,0.136517890806996,0.864810430164561,0.290193767890281,0.537311918569283,-0.0723069905755302
ID2,FT0002,38.6996517360409,57.9758890267634,,,57.9755699633076,57.9763928390306,38.0363557226458,39.6135739516036,11,2;1383;2909;4347;5387;6493;7418;8668;9875;11092;12292,,0,-0.0172390684057136,0.0379046234095726,0.0135121618891938,0.0554340894909752,0.0415084845590458,-0.0879753533516251,5.82610681677205,3,0.931372549019608,5.56808004757342,3,0.923202614379085,6.00742701403943,3,0.96078431372549,0.378343033631345,0.422114258216354,0.488879344208924,0.310798311857852,0.258026769198623,0.642921649483595,0.191841949735545,0.762168157582122,0.117949199456858,-0.181320197267386,0.164869299223755,0.782860208024617,0.329456288003634,0.482202199091647,0.439346966466009
ID3,FT0003,60.6468206182123,61.9893964824664,,,61.9891821119719,61.9903331699321,59.7462547546014,62.382027593747,11,3;1384;2910;4348;5388;6494;7419;8669;9876;11093;12293,,0,0.00620558042246495,-0.00158322124927555,-0.00169998923875207,-0.0035954178033311,-0.0164667900399851,-0.0254765866544574,7.35438691375602,3,0.999183006535948,7.45071945072347,3,1,7.40568787201425,3,1,0.348019056132207,0.458396975172729,0.481914863115528,0.317029679074357,-0.0963325369674468,0.637858910921818,0.195275372978342,0.758399177552713,0.12010214664113,-0.051300958258226,0.5665325693151,0.246775117985511,0.723846714672289,0.140353392394264,-0.0450315787092208
ID4,FT0004,59.9464042253322,62.985664215213,,,62.985267089533,62.9859746700833,59.029960290845,60.956583907839,11,5;1385;2911;4349;5389;6495;7420;8670;9877;11094;12294,,0,0.00480625106682197,0.00423870076791758,-0.00570566555329317,0.00522825490106971,-0.0146925205092924,-0.018866365576827,4.83616728586545,3,0.637254901960784,4.91200159317583,3,0.738562091503268,4.92219685271509,3,0.70343137254902,0.343306495915696,0.464317978940544,0.479115678174689,0.319559617425412,-0.075834307310382,0.233772202054379,0.631207132233784,0.448040041790052,0.348683170931847,-0.08602956684964,0.823073253716611,0.0845615107547434,0.904557482142084,0.0435638297064387,0.010195259539258
ID5,FT0005,460.662143095418,62.9641907742128,Carbon monoxide,,62.9640501336979,62.9644474071037,459.126954732385,461.372831909719,11,4;1386;2912;4350;5390;6496;7421;8671;9878;11095;12295,,0,0.000608072901787125,-3.66063715217239E-06,-0.00417352318997892,0.00554555131491345,-0.0146127541415375,-3.61778186466338E-05,4.94972977476745,3,0.691176470588235,4.96581323766268,3,0.759803921568627,4.9550791408886,3,0.716503267973856,0.706332546319805,0.150990781910458,0.771769348976135,0.112512473542365,-0.0160834628952298,0.903247952901941,0.044193014032731,0.943878483655316,0.0250839138321283,-0.00534936612114656,0.768400064997415,0.114412607074246,0.865562621478749,0.0627015064380901,-0.0107340967740832
ID6,FT0006,331.918009396086,62.9642663912313,Carbon monoxide,,62.9639020407041,62.9645263244885,330.106836897494,333.508749868472,11,6;1387;2913;4351;5391;6497;7422;8672;9879;11096;12296,,0,-0.00452909348852581,0.00941133980466987,-8.52711257741116E-05,0.00683405951364386,-0.00453008643619468,-0.00472626034758616,4.56857956289081,3,0.475490196078431,4.50325197193239,3,0.54983660130719,4.59791435692714,3,0.52859477124183,0.180627790052145,0.74321543155395,0.295238086185776,0.529827618551604,0.0653275909584146,0.300385496437638,0.522321040273604,0.501888906911018,0.299392403283022,-0.0293347940363358,0.0435506021395085,1.36100583597071,0.153019911508817,0.815252053523829,0.0946623849947503
ID7,FT0007,60.0757544835547,63.9926897099574,,,63.9918996870938,63.9929440715684,59.029960290845,60.956583907839,11,7;1388;2914;4352;5392;6498;7423;8673;9880;11097;12297,,0,0.00353952782370128,0.00513056815844455,-0.0107603347416739,0.00270284041504435,-0.0159937721030579,-0.00770542834582123,5.09420681516335,3,0.738562091503268,5.15510139365134,3,0.821078431372549,5.18108518557326,3,0.791666666666667,0.469555334178298,0.328313221476106,0.577581868115023,0.238386448923862,-0.0608945784879902,0.230714589933439,0.636924940688134,0.444502750621363,0.352125547233737,-0.0868783704099032,0.672639746113953,0.172217473911114,0.808723859801368,0.0921997436988139,0.025983791921913
ID8,FT0008,45.7086229240218,68.9963794196305,,,68.9961755274796,68.9968155955872,45.1161182391165,46.6678045421065,11,8;1389;2915;4353;5393;6499;7424;8674;9881;11098;12298,,0,0.00416909174359654,-0.0102239297420263,0.00702045466676589,0.0337409921894748,-0.00231050468313584,-0.0133876894126222,6.64664807064385,3,0.986111111111111,6.71765475021708,3,0.988562091503268,6.58650015203204,3,0.986928104575163,0.284783396178294,0.545485335113666,0.416275122238746,0.380619542986091,-0.0710066795732276,0.520018385475198,0.283981301424292,0.661941211437344,0.179180579566472,0.0601479186118166,0.106169452646227,0.974000421630633,0.273912994266569,0.562387364590118,-0.131154598185044
ID9,FT0009,45.7086229240218,69.9989835211743,,,69.9987935527079,69.9993460285446,45.1161182391165,46.6678045421065,11,9;1390;2916;4354;5394;6500;7425;8675;9882;11099;12299,,0,0.00788012945030831,-0.00359141673284548,0.00307295009860976,0.0243469489189216,-0.00515386666015423,-0.0121766050344588,4.5664384542484,3,0.473856209150327,4.68200766243046,3,0.640522875816993,4.59209414094193,3,0.524509803921569,0.0698156301836152,1.15604733751172,0.154953597826023,0.809798335540551,-0.115569208182062,0.658328331859293,0.181557454181226,0.772848031959209,0.111905894658546,-0.0256556866935354,0.0941856702581097,1.02601516728383,0.25862276986168,0.587333241288769,-0.0899135214885263
ID10,FT0010,451.288409738602,71.0136200633217,Pyruvaldehyde;Malondialdehyde;Acrylic acid,,71.013262479314,71.014000078538,450.079112276787,452.109624249911,8,10;1391;2918;7426;8676;9883;11100;12300,,0,-0.0235049431529835,0.0283983250527423,0.008368719051804,0.00101125594005788,-0.00442591174060582,-0.00716825833999047,4.5003585188115,3,0.424019607843137,4.13848322369371,0,0.304738562091503,4.51619521610639,3,0.474673202614379,0.000104092040473293,3.98258247808492,0.00137607389768541,2.86135824306617,0.361875295117796,0.564088496210608,0.248652757007804,0.698175105965589,0.156035640389383,-0.0158366972948905,2.01608708830394E-06,5.69549071173399,0.000130709646225038,3.88369236079192,0.377711992412687
ID11,FT0011,375.767361792799,71.0137645137166,Pyruvaldehyde;Malondialdehyde;Acrylic acid,,71.0135699249109,71.014242404164,374.593527248975,377.121744824798,8,11;1392;2917;4355;5395;6501;7427;8677,,0,-0.0112787268354347,-0.0500390706940977,0.0229988108268759,0.00354426844539438,-0.0119659554523588,0.00740982276951131,4.54225410054379,3,0.457516339869281,4.40234404383996,3,0.480392156862745,4.0286611264335,0,0.130718954248366,0.0648880482894125,1.18783528840691,0.146454638071601,0.834296870093634,0.139910056703829,0.000247960128176288,3.60561814782361,0.00966244628506309,2.01491290737277,0.513592974110286,0.000513781433481666,3.28922159388468,0.00783461417078985,2.10598238625638,-0.373682917406457
ID12,FT0012,68.3801477958807,71.0136096769247,Pyruvaldehyde;Malondialdehyde;Acrylic acid,,71.0131625633626,71.0139334913865,65.7305905572686,69.7946677695421,8,12;5396;6502;7428;8678;9884;11101;12301,,0,0.0116016795490492,0.0271805456596515,0.012758831894855,0.0180594016049573,-0.0148782814231262,0.00287818546295667,4.10652040348664,1,0.154411764705882,4.23470706994327,2,0.389705882352941,4.32825855760666,3,0.348856209150327,0.547361161676859,0.261726021445124,0.637439958855045,0.1955607156249,-0.128186666456633,0.196952887617788,0.705637647414993,0.403937331480964,0.393686007916981,-0.221738154120022,0.532066805529426,0.27403383490179,0.702400409562037,0.153415243869493,0.0935514876633885
ID13,FT0013,423.32571343861,74.0249372525931,STD_Glycine;Acetohydroxamic Acid;Ethyl nitrite,,74.0246217929097,74.0252163350883,422.908625445945,424.457172573572,11,13;1393;2919;4356;5397;6504;7429;8679;9886;11103;12303,74.02463|7595,0.975,-0.031243210328044,0.0293330524069405,0.0066227532622562,0.00573372633594226,-0.0102034338821674,-0.00599882487740904,5.97869747491998,3,0.950980392156863,5.51830406656503,3,0.916666666666667,5.94450238311798,3,0.955882352941177,0.00144430402844351,2.84034137741923,0.00909684683883532,2.04110911732711,0.460393408354952,0.40554689891759,0.391958915156007,0.567871916274351,0.245749608528485,0.034195091802002,0.00140530979882674,2.85222792551702,0.0156120747755197,1.806539377291,0.42619831655295
ID14,FT0014,460.662143095418,78.959552933194,Carbon dioxide,,78.9591948374731,78.9599626180106,459.620787356589,461.372831909719,11,15;1395;2921;4358;5399;6506;7431;8681;9888;11105;12305,,0,-0.000501231274652293,-0.00192520563758093,-0.00719951652201995,0.00364685843152105,-0.0136928059143296,0.00364002920305247,6.97077165690639,3,0.992647058823529,6.97659059187695,3,0.992647058823529,6.95863807320937,3,0.992647058823529,0.858018839963422,0.0665031760180505,0.889824710755169,0.0506955379051242,-0.00581893497055752,0.79249082508895,0.101005757042459,0.872679048958479,0.059145450332057,0.0121335836970244,0.705222596696965,0.151673780513987,0.822738201037596,0.0847383372450838,-0.017952518667582
ID15,FT0015,94.9671404971527,78.9189288848276,,,78.9185654430422,78.9193110437185,92.4388974431251,97.3558970840847,11,14;1394;2920;4357;5398;6505;7430;8680;9887;11104;12304,,0,-0.000327450730921004,-0.00598557136635776,-0.00195568236907105,0.0196240047083407,-0.00482743252453341,-0.00462091352189155,6.08062634752152,3,0.964869281045752,6.09072112112076,3,0.968954248366013,6.03544078705085,3,0.964869281045752,0.841005688096976,0.0752010668646618,0.877476012819308,0.056764746819516,-0.0100947735992465,0.468339495632917,0.329439216097571,0.623764179409663,0.204979568872553,0.0451855604706672,0.276146650122771,0.558860220743834,0.478135223580525,0.320449261233783,-0.0552803340699137
ID16,FT0016,378.139295325345,79.9574678291417,,,79.9572583193239,79.9582678072483,377.056754300323,379.793855870625,11,16;1396;2922;4359;5400;6507;7432;8682;9889;11106;12306,,0,0.00567312623623524,0.00586002168439523,-0.01670556941721,0.0138150751672299,-0.0148016118538841,-0.0024186208637434,5.36032267463005,3,0.822712418300654,5.46629807573219,3,0.901960784313726,5.47605485771577,3,0.880718954248366,0.251985239925932,0.598624897339314,0.379872485753003,0.420362161350199,-0.105975401102141,0.0169510820668637,1.77080257352765,0.108919718812614,0.962893488506219,-0.115732183085719,0.90425237198472,0.0437103433476266,0.948424106100599,0.0229974160883855,0.00975678198357777
ID17,FT0017,94.8655720156343,80.916599582143,,,80.9164160162727,80.9650909863561,76.4296021596946,97.3558970840847,12,17;1397;2923;4360;5401;6508;7433;8683;9890;9893;11107;12307,,0,-0.00019974407595518,-0.00496097204047295,-0.00366406403572945,0.0185279580205196,-0.00562076659408836,-0.00502691838809572,6.0748450803919,3,0.962418300653595,6.0884367962873,3,0.968137254901961,6.04131270706158,3,0.965686274509804,0.760674327411928,0.118801240839078,0.814627613503791,0.0890408726822989,-0.0135917158954033,0.559342218009768,0.252322399772921,0.694435148361563,0.15836830575616,0.0335323733303143,0.320095773983645,0.494720059525655,0.537484558617142,0.269634008070398,-0.0471240892257176
ID18,FT0018,143.946402493403,80.9650811099208,Sulfite,,80.9649279949224,80.9652969150151,141.024160868434,146.414144404159,11,18;1398;2924;4361;5402;6509;7434;8684;9891;11108;12308,,0,0.00731236478178609,0.00334147917238024,-0.0072836997818968,0.00501157117437965,-0.00873003964125946,-0.011503056159332,5.06292886139219,3,0.727941176470588,5.17594226302967,3,0.82843137254902,5.15652849400173,3,0.784313725490196,0.0648801727211623,1.18788800263556,0.146454638071601,0.834296870093634,-0.113013401637478,0.0979410109059972,1.00903541768935,0.295044242330286,0.530112856024418,-0.0935996326095374,0.331686606086644,0.479272065472097,0.5482695032622,0.261005910478531,-0.019413769027941
ID19,FT0019,460.662143095418,80.96320875743,,,80.9629976270118,80.9633217414879,460.010397335426,461.331975310134,11,19;1399;2925;4362;5403;6510;7435;8685;9892;11109;12309,,0,-0.000934294334557108,-0.000760191722523104,-0.00393954772337078,0.00265104896332535,-0.0127584774166589,0.00776995339638885,4.63716723690957,3,0.508986928104575,4.6280759460204,3,0.615196078431373,4.62208429685248,3,0.545751633986928,0.826137250374992,0.0829477951386848,0.864211401914014,0.0633800081524517,0.00909129088917204,0.739614986606224,0.130994297439251,0.832562647349486,0.0795830774918736,0.0150829400570958,0.895505813746722,0.0479315903063793,0.944042714220799,0.0250083551397319,-0.00599164916792372
ID20,FT0020,66.0403893462373,83.050032985243,Methyl propenyl ketone;3-Methyl-2-butenal;Cyclopentanone,,83.0494329392754,83.0502673704098,65.6805517404485,68.0307852836947,9,1401;2926;5404;6512;7436;8686;9894;11110;12310,,0,0.0171996485569093,0.0569651818347584,-0.0300417942066607,-0.0371812826411459,0.0513157343177242,-0.0893143143113382,3.92788478926537,2,0.0686274509803922,4.17456696415491,2,0.32516339869281,4.60491959329325,3,0.531045751633987,0.508044708039228,0.294098068030289,0.610567216554636,0.214266518169763,-0.246682174889542,0.0195192144625451,1.70953766420245,0.119995534544498,0.920834915275439,-0.677034804027878,0.214924223191321,0.667714634273702,0.399389440229731,0.398603421965528,0.430352629138336
ID21,FT0021,435.01952655181,84.0452874068321,2-Pyrrolidinone;Acetone cyanohydrin,,84.0448511286361,84.0456092455526,434.562363412015,435.47671531757,10,20;1402;2927;4363;5405;7437;8687;9895;11111;12311,,0,-0.0193961914618509,0.0142722738867305,-0.00791407047189446,0.0160516758153937,-0.0342286272671002,-0.00412809471047169,4.20737066891801,3,0.216503267973856,3.95744355865448,2,0.189542483660131,4.16645381044242,3,0.218137254901961,0.103170189845797,0.986445770302502,0.206856230640823,0.684331393346301,0.249927110263538,0.519731336376615,0.284221097290734,0.661941211437344,0.179180579566472,0.0409168584755983,0.160137714090076,0.795506375186608,0.322208124729515,0.491863512704175,0.20901025178794
ID22,FT0022,72.671632549172,85.0291071603562,Gamma-Butyrolactone;Oxolan-3-one;Diacetyl,,85.0289339537953,85.0293293633973,71.2521443004183,74.8594306589374,11,21;1403;2928;4364;5406;6513;7438;8688;9896;11112;12312,,0,0.00680169266053414,0.00275388406772872,-0.000865830049930334,0.0174555072033523,0.00204426081446621,-0.00745254869364244,5.12214179063772,3,0.747549019607843,5.22311664588014,3,0.839052287581699,5.19417243301515,3,0.794934640522876,0.0299828670821673,1.52312684051946,0.0858794978567792,1.06611050357752,-0.100974855242424,0.1836285542799,0.736059784997692,0.386451730958395,0.412904743110553,-0.0720306423774293,0.459498721733744,0.337715692427497,0.639898577879808,0.193888855012403,-0.028944212864995
ID23,FT0023,37.2964341441142,84.990151368478,,,84.990151368478,84.990151368478,37.2964341441142,37.2964341441142,1,4365,,0,0.00685571321079332,-0.0081162202832638,-0.00286651587650053,0.00517503754590754,-0.00436710365368102,0.00872057534948016,4.03606573685686,0,0.104575163398693,4.13640906874485,1,0.301470588235294,4.03606573685686,0,0.133986928104575,0.373900966300058,0.427243412464821,0.484179615133447,0.314993499118616,-0.100343331887994,,,,,,0.373900966300058,0.427243412464821,0.561573265987348,0.250593575220363,-0.100343331887994
ID24,FT0024,412.653070809724,88.0401936424204,STD_L-Alanine;STD_ß-Alanin;STD_D-Alanine,+,88.0398006373863,88.0407006981929,410.967252066309,413.379040240199,11,22;1404;2929;4366;5407;6514;7439;8689;9897;11113;12313,88.04029|1048,1,-0.0334888550596512,0.0267442548692318,0.0128472513957122,0.0130556883073702,-0.0106187221815648,-0.0076711646785976,5.68670822057089,3,0.906862745098039,5.19264101118546,3,0.831699346405229,5.60312271043068,3,0.910130718954248,0.00165692049110177,2.78069833111249,0.0100670472262396,1.99709789403417,0.494067209385431,0.180559655348117,0.743379282909879,0.383542017260712,0.416187051884744,0.0835855101402041,0.00214579994064018,2.66841077105886,0.0205258076289106,1.68769974568824,0.410481699245227
ID25,FT0025,329.807285488282,89.0241899803876,STD_Lactic acid;Glyceraldehyde;Glyceraldehyde,+,89.0238514864434,89.024762313632,326.954891117244,332.088166672083,11,23;1405;2930;4367;5408;6516;7440;8690;9898;11114;12314,89.02488|171,0.8,-0.0662724016604392,0.0244153083565234,0.0275309640141249,0.00362437592463654,-0.0088584597302011,-0.00399521522586446,5.91789343830941,3,0.941176470588235,4.95463151474271,3,0.754901960784314,5.53795947040162,3,0.895424836601307,0.000222574071568578,3.65252542953661,0.00243415098269999,2.61365248735499,0.963261923566701,0.00079675226285351,3.09867669441413,0.0167548072393939,1.77586056426853,0.379933967907793,0.0020122960215697,2.69630813143035,0.0197340290518642,1.70478423677751,0.583327955658908
