ID,IGF1.1,IGF1.2,IGF1.3,QC1,QC2,Rapamycin.1,Rapamycin.2,Rapamycin.3,VControl1,VControl2,VControl3
109,3.5849129167835163,4.021765698105753,4.00718083678507,3.2702521809349023,3.217894872225149,3.344844596592772,3.2457605167577164,,4.111090621364593,3.3213286218904114,3.1696932865799528
116,3.964295690668933,3.712604022879547,3.7822350903474975,3.4085002234519086,3.968517058385306,3.71684356500775,3.145949611096303,,3.206527814721859,3.7634667652364366,
119,3.30424672083168,3.3625405576971032,3.3106662991320155,,3.674928916175888,3.47945603208962,3.6566906866086,2.7510407128282965,3.2715319897270905,3.4880917102944844,3.331324672558236
134,3.9544177359057504,3.732665369705165,3.683244665705831,3.976201391987209,3.982770811218684,,4.068732535404676,,3.907869643418336,4.016124413287885,4.024516940558523
143,3.8156819978687815,3.623034389101846,3.752606877886085,3.7940540894209662,3.8763676868153754,3.814638035904223,3.452641831437944,,3.61939400404307,3.885846959307216,3.63430255043217
149,3.7999960135096864,3.314496184069769,3.240723070089087,2.988236769748542,3.5248027288972383,3.540199852221554,4.823609890074289,,4.108829787062445,4.146001722356289,3.8387461794670497
153,2.9017857733525227,3.302941309827543,3.3225190473909896,3.2479150299102626,3.3643894810389936,2.997874083373324,3.064996921019472,,2.874280174429371,3.3938980006234862,
161,4.592544424251151,3.853291748046309,,3.808695241221128,3.9295126549191552,2.645774499245759,3.1741738107516886,,3.5586442811000603,,2.894015317607256
182,3.660655187234876,3.3163328605442897,3.595587502667803,,2.9379922079261718,3.487097516494889,2.853461944391327,,,3.18665554857892,3.3708983811376267
203,2.681492811914937,3.396011969721733,3.525884136405721,2.764128193030315,3.185205705739034,3.1323734514356203,2.827137407022604,,2.804464000540795,3.115576939988329,2.762282059823973
213,3.826961273228653,2.934942729214322,3.78583151902456,3.869838426343623,3.8371283172081614,2.9470338172692667,3.860573007536755,2.978939584984217,3.1240417579809634,3.8551974046336257,3.615357349161517
214,3.842144195816536,4.1249910835583545,4.162536439795647,3.204497545492224,3.399952866590906,3.448523079116117,2.773046609258601,,,3.288429848662523,3.850648490260736
216,3.9801116742340055,3.8545161631786273,3.8816229896194554,3.7531196302231273,3.5492519741641293,3.3320541661364698,3.08554230792084,,3.9766423594236096,3.885070390312688,2.9454946438336127
218,3.633737514459569,3.552623156257457,3.5767279543532045,3.4399409901714177,3.184959186369373,2.9359211196722304,2.658016744803245,,2.516896455141068,3.470536185104097,3.4055778618667536
220,3.329512774340129,3.465002784635113,3.115537037388176,3.3244635751439966,3.7227926009015184,3.745252790026687,,,3.74421708510006,3.1645250639042133,
224,2.9574350193479457,3.134116343583665,3.0502396955966806,2.975300606508542,3.497034203812538,,3.1440081088641274,,2.802014342784225,3.18615732237552,3.164937676472968
225,3.82753094163121,3.9813065040708073,4.008967159337826,3.835249838988883,,2.644671925939131,,4.14608715249301,4.019562984158952,2.796441210820594,3.778709513729185
226,,3.451336069380606,3.8025493219015223,3.535337088835455,3.715984335972437,2.964521350722033,3.559329374728464,3.512326021069001,,3.775430242810197,3.2356277606622217
230,,3.3350199130450173,2.763109980934398,2.514127686329156,2.459111248135329,3.4489504929289696,2.6717309739520525,,3.4031627194883334,3.5871554351941155,2.824350963667221
231,2.8311578394633896,2.674218071578744,2.9475807019493265,3.5700361990022618,2.9978326410236265,2.860025816723864,2.9775641233853736,,4.113436709339776,3.072175058448729,2.7439941455921195
234,3.7095155009982,3.9447953107924576,4.0165000331154985,3.652222656629793,3.667081132356655,3.5300572755616986,3.5323399415201835,,3.871713302380991,3.830951987816541,3.861560121574832
238,2.8449093085288983,3.321413278546396,2.679497639232505,3.506908534670882,,4.20994489689633,,,3.727250192134669,3.2697731671368278,3.44020074547881
242,3.161509737294999,3.638679299642352,3.8922995136671674,3.4539483773395463,4.127832196719357,3.84414706258408,,,,3.2291510698579384,3.538953053980021
245,3.423764761679394,2.390051942132373,2.526989967299671,,3.150643412442837,,,,3.2443939531099755,3.1236852435877065,2.926418286780841
248,,,3.876744028592791,3.8494120721930902,3.684231224728566,3.130935997730415,,2.789282433541491,3.5637590351079966,3.1542239592337125,3.3817765986040227
250,3.741095486796002,2.3895077472365727,2.4102800826999147,3.434175104014307,3.729586138021402,3.894720947610693,,,,3.8312712700628255,3.991743418620516
252,3.141464186286187,3.587765242961648,3.640011556106488,3.6597309588008446,3.609411280947485,3.956648556115257,3.3699842021142765,,2.523399570364065,3.5543097264727,3.6280637368594375
254,3.5504579190404595,3.5784880443760683,3.527345786271592,3.444503679173057,3.681463137853569,4.020140210401458,3.3212618679962587,,3.88699364406109,3.826044672339783,4.1802281984377405
255,3.452754370140737,3.3120072548088144,3.490547566500805,3.186674219514529,3.36694575124877,,3.377191052771676,,3.135827047716964,3.581832926907224,2.8030664645840213
259,3.406703967588626,,3.245124613576728,3.4417531622271484,3.41620422981464,3.38756669184047,2.9951061276276465,,2.910165307238418,3.212828639756908,3.682549676658127
260,3.2315704496368967,3.450873322536488,3.335486161673833,2.959896810571407,2.9951959806724373,,,,3.340981949350859,2.930557618244405,3.368445343916227
262,3.3298509382249826,3.4143857341894632,3.1484737088047936,,2.7872816823132256,,,,2.737653279674245,3.0105873955464544,3.108993637667419
268,4.014897520142662,3.873116065922404,4.065964653394072,3.9072280104341495,3.769075173093732,3.120537305245139,,,3.979242416536896,,3.781435457632668
273,3.462775032164842,3.041499697628169,2.5828251808419185,3.289367101322391,3.2268954595415957,3.469490343952095,3.0272708503533243,,3.649798409254309,3.3981605309086294,3.371086524737914
280,3.7296615130563233,3.281847111714453,3.7885467862609934,2.9907250933823093,3.1593866253050256,4.018059928978801,3.256023468074512,,3.5640933420750582,2.9611982468735163,4.901856181270604
286,,3.016474479518986,2.6104587266602146,3.155196548181709,3.315999498181211,2.89743142253806,4.50776260348321,,3.558368992458879,3.6007937814129987,3.253486057894794
289,3.771788262887047,3.327988889892413,3.43275489405634,3.765295587459924,3.9980783823781167,4.474073616342565,4.141490431718726,,3.627757477563806,4.120247909175255,4.229219065269609
290,,3.29665176175865,2.9803661442272142,3.324676738701688,3.368779664424164,3.64516509322606,3.276375340040285,3.539953574767971,4.230263240263926,3.4901192147100315,3.0488546765805644
295,3.340642774850976,3.141456612410753,3.0914223480752696,2.8455991257808373,2.86361801636966,,2.828725963692776,,3.6601574553473855,2.957238212639175,2.475734516923417
299,3.5953381407997886,3.33498734825416,3.316535215281685,3.0855163328921047,,2.933171569051836,3.089729662668068,,3.9267822450311978,3.2650876207320785,3.170509295369951
306,3.1289144791161263,3.605487786556119,3.5476206615006785,3.548759629175435,3.5864294734207838,3.566126726863195,3.620292140976808,3.653005989349244,3.0845938728440787,3.5128520289520524,3.685054539343728
308,,3.4792324410386257,3.08839758970694,3.328876698662861,2.8545539765217023,3.175127743037893,3.4643246155292986,,3.7099828641686816,3.1377839764264683,3.1160122498298874
309,4.219911968842157,3.365863576857792,3.237748240220208,,3.602694149587522,3.6271867198743135,3.1482879068191667,,2.9744882361832685,2.8553528438220246,2.8480643358296023
310,3.3665533723973406,3.4996257083086992,3.417764042201936,3.3798504483216187,3.206393093666196,3.416521259438186,3.3767622027364887,,3.2466267841057954,3.547212739225176,3.407730401989268
329,3.885629091191364,3.9123759389172266,3.3588591686534968,,3.4891939480667644,3.870912567937493,3.893051785186261,,3.413520748047663,2.97289184868365,3.106629865611935
334,2.9323398396947717,3.388964909860005,2.8176909088561186,3.4329897736724844,3.597590593046726,3.511824002684873,3.8752689071973214,,3.361649749221016,3.282007397276573,3.512844635618392
